course_id,price,num_lectures,content_duration,year_p,month_p,date_p,is_success,level_enc,is_paid_False,is_paid_True,business_subject,graphic_subject,music_subject,webdev_subject
880202,150,111,21.0,2016,6,20,1,1,0,1,0,1,0,0
1197206,95,86,12.0,2017,5,2,0,0,0,1,0,1,0,0
1117796,150,27,1.5,2017,2,23,1,0,0,1,0,1,0,0
1219520,20,15,1.0,2017,6,13,0,0,0,1,0,1,0,0
595876,200,110,7.5,2015,10,1,1,0,0,1,0,1,0,0
1216132,200,15,1.0,2017,5,22,0,0,0,1,0,1,0,0
1145736,180,21,2.0,2017,3,21,1,1,0,1,0,1,0,0
28556,65,85,62.0,2012,11,21,1,0,0,1,0,1,0,0
317278,25,20,1.5,2014,10,16,1,2,0,1,0,1,0,0
573064,20,26,3.0,2015,8,13,1,0,0,1,0,1,0,0
1120554,200,46,2.5,2017,3,7,1,0,0,1,0,1,0,0
1151326,195,9,0.5,2017,4,18,1,2,0,1,0,1,0,0
590794,0,7,0.6,2015,8,31,0,0,1,0,0,1,0,0
1181578,0,25,3.5,2017,4,24,0,0,1,0,0,1,0,0
1261122,0,18,1.0,2017,6,22,0,1,1,0,0,1,0,0
749542,200,65,8.0,2016,5,13,1,1,0,1,0,1,0,0
874012,150,62,11.0,2017,1,23,1,1,0,1,0,1,0,0
1046722,200,150,11.5,2017,1,12,1,1,0,1,0,1,0,0
820194,200,63,5.0,2016,6,9,1,0,0,1,0,1,0,0
62721,95,65,68.5,2013,10,16,1,0,0,1,0,1,0,0
371074,75,42,3.5,2015,1,3,1,0,0,1,0,1,0,0
20461,30,41,2.5,2012,7,25,1,0,0,1,0,1,0,0
416548,200,85,6.5,2015,8,18,1,0,0,1,0,1,0,0
1047436,150,79,9.0,2017,1,25,0,1,0,1,0,1,0,0
396204,95,41,3.5,2015,11,9,1,1,0,1,0,1,0,0
897238,200,54,3.5,2016,7,23,1,0,0,1,0,1,0,0
1067516,150,57,3.0,2017,2,7,1,0,0,1,0,1,0,0
1008100,195,18,1.0,2016,11,15,0,1,0,1,0,1,0,0
832870,20,21,1.0,2016,5,9,0,1,0,1,0,1,0,0
642656,30,33,1.5,2015,10,21,0,1,0,1,0,1,0,0
428220,20,35,3.0,2015,2,26,0,0,0,1,0,1,0,0
1184664,50,29,3.5,2017,4,24,0,1,0,1,0,1,0,0
65596,20,10,1.0,2013,7,17,0,0,0,1,0,1,0,0
1018358,25,10,1.0,2016,11,24,0,2,0,1,0,1,0,0
16714,20,10,0.6,2012,4,23,0,0,0,1,0,1,0,0
657764,50,35,5.0,2016,3,28,0,1,0,1,0,1,0,0
231970,150,44,7.5,2016,3,20,0,0,0,1,0,1,0,0
981684,30,50,3.5,2016,10,18,0,3,0,1,0,1,0,0
669174,25,9,1.0,2015,11,16,0,1,0,1,0,1,0,0
185526,20,9,0.62,2014,4,15,0,1,0,1,0,1,0,0
1185898,30,9,1.0,2017,5,17,0,1,0,1,0,1,0,0
1177156,25,29,6.0,2017,6,30,0,1,0,1,0,1,0,0
177614,20,8,2.0,2014,3,31,0,1,0,1,0,1,0,0
1128984,20,14,1.0,2017,3,8,0,1,0,1,0,1,0,0
185528,20,10,1.0,2014,4,15,0,1,0,1,0,1,0,0
872262,20,12,0.57,2016,6,8,0,1,0,1,0,1,0,0
1137738,20,11,1.0,2017,3,24,0,1,0,1,0,1,0,0
1185535,0,21,3.0,2017,5,28,0,1,1,0,0,1,0,0
896742,0,27,1.0,2016,7,7,0,1,1,0,0,1,0,0
609642,0,18,5.0,2015,10,9,0,1,1,0,0,1,0,0
723818,0,22,2.5,2016,1,14,0,1,1,0,0,1,0,0
1085646,185,12,1.0,2017,2,21,1,0,0,1,0,1,0,0
1062048,20,46,6.5,2017,2,4,1,0,0,1,0,1,0,0
1160004,100,42,2.0,2017,5,1,0,0,0,1,0,1,0,0
1087244,50,16,2.0,2017,3,1,1,1,0,1,0,1,0,0
1169062,30,10,1.0,2017,4,5,1,1,0,1,0,1,0,0
520468,200,29,2.5,2015,6,5,1,0,0,1,0,1,0,0
693812,25,43,2.0,2015,12,21,1,2,0,1,0,1,0,0
1196852,20,15,1.5,2017,5,9,1,1,0,1,0,1,0,0
1149656,20,21,2.0,2017,4,27,1,2,0,1,0,1,0,0
385462,20,16,1.0,2015,1,5,1,0,0,1,0,1,0,0
1094930,200,24,1.0,2017,2,1,1,1,0,1,0,1,0,0
561188,200,20,2.5,2015,7,29,1,1,0,1,0,1,0,0
600486,20,26,1.0,2015,9,8,1,1,0,1,0,1,0,0
501140,150,96,11.0,2015,12,29,1,0,0,1,0,1,0,0
405488,150,134,12.0,2015,1,30,1,0,0,1,0,1,0,0
1219326,200,94,17.5,2017,5,24,0,0,0,1,0,1,0,0
1029554,45,71,11.0,2017,3,3,0,1,0,1,0,1,0,0
1009068,45,80,7.5,2016,11,21,0,1,0,1,0,1,0,0
1276020,30,20,3.0,2017,7,3,0,1,0,1,0,1,0,0
1202746,80,119,13.0,2017,5,4,0,0,0,1,0,1,0,0
1226518,0,33,3.5,2017,5,31,1,1,1,0,0,1,0,0
870368,60,82,12.5,2016,6,29,0,1,0,1,0,1,0,0
1223336,0,24,2.5,2017,5,22,0,1,1,0,0,1,0,0
1257870,0,13,0.65,2017,6,26,0,0,1,0,0,1,0,0
519968,190,27,2.5,2015,11,4,1,0,0,1,0,1,0,0
656914,20,15,2.5,2015,11,11,0,0,0,1,0,1,0,0
787204,95,25,1.5,2016,3,17,0,2,0,1,0,1,0,0
380668,200,56,5.5,2015,2,20,0,0,0,1,0,1,0,0
412864,75,15,1.5,2015,4,20,0,1,0,1,0,1,0,0
463354,45,35,2.5,2015,4,8,0,0,0,1,0,1,0,0
636548,120,20,1.0,2015,11,6,0,0,0,1,0,1,0,0
513782,20,14,0.68,2015,6,3,1,0,0,1,0,1,0,0
19164,95,55,6.0,2012,9,4,1,0,0,1,0,1,0,0
637402,25,28,3.0,2016,5,27,0,0,0,1,0,1,0,0
901082,0,28,2.5,2016,8,12,1,1,1,0,0,1,0,0
608090,30,27,1.5,2015,10,15,0,1,0,1,0,1,0,0
1165016,40,8,0.7,2017,4,4,0,0,0,1,0,1,0,0
755680,0,20,1.0,2016,2,11,1,0,1,0,0,1,0,0
930416,0,12,1.0,2016,8,27,1,1,1,0,0,1,0,0
784478,50,5,0.55,2016,4,6,0,1,0,1,0,1,0,0
17349,0,22,2.5,2012,5,9,1,0,1,0,0,1,0,0
93484,20,9,2.0,2013,10,9,1,1,0,1,0,1,0,0
927186,100,15,1.5,2016,8,19,0,1,0,1,0,1,0,0
628440,40,26,4.0,2016,9,26,0,0,0,1,0,1,0,0
1047508,0,8,0.57,2016,12,22,1,0,1,0,0,1,0,0
406504,105,35,5.0,2015,8,21,0,1,0,1,0,1,0,0
644914,30,14,1.5,2015,11,3,0,0,0,1,0,1,0,0
908324,25,12,0.7,2016,9,12,0,1,0,1,0,1,0,0
15611,40,25,10.0,2012,4,4,1,0,0,1,0,1,0,0
775252,95,28,1.0,2016,4,15,0,1,0,1,0,1,0,0
850426,95,78,11.5,2016,5,17,0,0,0,1,0,1,0,0
530426,95,39,2.5,2015,7,14,0,0,0,1,0,1,0,0
627782,0,11,1.0,2015,10,4,1,1,1,0,0,1,0,0
1211198,40,14,1.0,2017,5,23,0,0,0,1,0,1,0,0
294294,20,13,1.0,2014,9,9,1,1,0,1,0,1,0,0
692920,20,9,1.5,2016,1,5,1,1,0,1,0,1,0,0
349144,20,24,2.0,2014,12,6,0,1,0,1,0,1,0,0
711688,70,25,3.5,2016,1,10,0,0,0,1,0,1,0,0
625920,50,8,0.57,2015,10,9,0,0,0,1,0,1,0,0
286508,30,11,0.63,2014,8,29,0,1,0,1,0,1,0,0
768940,20,5,0.52,2016,3,4,1,2,0,1,0,1,0,0
640428,200,5,0.53,2015,10,14,0,0,0,1,0,1,0,0
1168910,65,7,0.57,2017,4,18,0,0,0,1,0,1,0,0
640426,200,13,1.0,2015,10,14,0,0,0,1,0,1,0,0
300466,20,12,1.5,2014,9,16,1,0,0,1,0,1,0,0
682060,40,12,0.68,2016,3,3,0,1,0,1,0,1,0,0
809216,0,11,0.67,2016,4,7,1,1,1,0,0,1,0,0
532140,75,45,4.5,2015,6,19,0,1,0,1,0,1,0,0
546832,50,10,1.0,2015,7,7,0,0,0,1,0,1,0,0
1260674,0,6,0.67,2017,6,20,0,1,1,0,0,1,0,0
288110,50,9,0.68,2014,9,9,0,0,0,1,0,1,0,0
388104,20,27,2.0,2015,1,8,0,0,0,1,0,1,0,0
742392,30,122,12.0,2016,1,29,0,2,0,1,0,1,0,0
1265678,70,20,3.5,2017,6,23,0,0,0,1,0,1,0,0
814200,20,5,0.68,2016,4,26,0,1,0,1,0,1,0,0
468182,20,19,3.0,2015,6,8,0,0,0,1,0,1,0,0
789670,20,124,13.5,2016,7,5,0,0,0,1,0,1,0,0
1009622,80,43,5.5,2016,12,14,0,1,0,1,0,1,0,0
1164570,200,8,1.0,2017,3,31,0,1,0,1,0,1,0,0
686430,125,55,2.5,2016,4,27,0,1,0,1,0,1,0,0
1007622,50,12,1.5,2017,3,24,0,1,0,1,0,1,0,0
1031648,20,9,0.6,2016,12,22,0,0,0,1,0,1,0,0
1069348,20,11,1.5,2017,1,13,0,1,0,1,0,1,0,0
181294,20,9,1.5,2014,4,2,0,1,0,1,0,1,0,0
780150,50,163,10.5,2016,3,8,0,0,0,1,0,1,0,0
922464,45,23,3.5,2016,8,5,0,0,0,1,0,1,0,0
855188,20,19,1.5,2016,5,23,0,1,0,1,0,1,0,0
855764,40,70,14.0,2016,5,31,0,1,0,1,0,1,0,0
699376,20,8,1.0,2016,4,12,0,1,0,1,0,1,0,0
192726,20,49,3.5,2014,4,4,0,1,0,1,0,1,0,0
358998,45,31,2.5,2014,12,8,0,0,0,1,0,1,0,0
525446,0,11,1.5,2015,6,12,1,0,1,0,0,1,0,0
638040,100,63,2.5,2015,11,18,0,1,0,1,0,1,0,0
502588,20,34,6.5,2015,5,18,0,0,0,1,0,1,0,0
1177670,60,12,1.0,2017,4,18,0,0,0,1,0,1,0,0
753774,25,10,1.5,2016,2,7,0,0,0,1,0,1,0,0
530436,150,77,4.5,2015,9,4,0,2,0,1,0,1,0,0
690918,70,66,6.5,2015,12,30,0,0,0,1,0,1,0,0
927336,30,20,1.5,2016,9,27,0,0,0,1,0,1,0,0
1022032,20,46,9.5,2016,12,26,0,2,0,1,0,1,0,0
1101806,30,19,2.0,2017,2,6,0,1,0,1,0,1,0,0
1246168,100,41,1.5,2017,6,13,0,1,0,1,0,1,0,0
1242692,135,53,12.5,2017,6,28,0,3,0,1,0,1,0,0
1185390,80,131,12.5,2017,4,19,0,0,0,1,0,1,0,0
700942,60,36,2.0,2015,12,22,0,1,0,1,0,1,0,0
804096,30,43,9.0,2016,12,29,0,0,0,1,0,1,0,0
733654,30,48,3.0,2016,2,16,0,1,0,1,0,1,0,0
994312,20,25,1.0,2016,11,21,0,1,0,1,0,1,0,0
902300,0,13,0.52,2016,7,13,1,2,1,0,0,1,0,0
522426,200,26,2.5,2015,6,8,1,1,0,1,0,1,0,0
550360,20,44,6.5,2015,7,10,0,1,0,1,0,1,0,0
314698,80,28,2.5,2014,10,8,0,1,0,1,0,1,0,0
960898,195,43,3.0,2016,11,5,0,1,0,1,0,1,0,0
1245392,0,8,0.65,2017,6,8,0,0,1,0,0,1,0,0
661628,20,17,2.0,2015,11,9,0,0,0,1,0,1,0,0
1199928,200,48,4.5,2017,5,10,0,0,0,1,0,1,0,0
923902,20,12,0.67,2016,8,8,0,0,0,1,0,1,0,0
720300,50,35,7.0,2016,1,10,0,0,0,1,0,1,0,0
79120,25,22,3.0,2013,9,24,0,1,0,1,0,1,0,0
1106490,35,9,0.7,2017,4,5,0,1,0,1,0,1,0,0
424770,95,33,2.5,2015,3,5,1,0,0,1,0,1,0,0
22445,0,13,0.73,2012,10,10,1,0,1,0,0,1,0,0
581352,30,10,1.0,2015,8,13,1,0,0,1,0,1,0,0
874656,0,7,0.5,2016,8,14,1,1,1,0,0,1,0,0
1156778,0,17,1.5,2017,3,30,1,1,1,0,0,1,0,0
870936,200,37,2.0,2016,8,10,0,0,0,1,0,1,0,0
413713,145,67,8.5,2015,2,19,1,0,0,1,0,1,0,0
52457,95,40,5.5,2013,9,24,1,0,0,1,0,1,0,0
446936,40,25,4.0,2015,11,12,1,0,0,1,0,1,0,0
77896,20,14,1.0,2013,10,20,1,1,0,1,0,1,0,0
654038,100,35,3.0,2015,11,11,0,1,0,1,0,1,0,0
438420,165,82,6.5,2015,4,30,0,0,0,1,0,1,0,0
1246636,30,34,4.0,2017,6,12,0,0,0,1,0,1,0,0
406424,30,41,12.0,2015,2,2,0,0,0,1,0,1,0,0
1243016,100,16,1.5,2017,6,6,0,2,0,1,0,1,0,0
1266468,100,12,2.5,2017,6,27,0,2,0,1,0,1,0,0
611804,0,31,2.5,2015,9,23,1,1,1,0,0,1,0,0
276680,25,31,3.5,2015,3,5,0,1,0,1,0,1,0,0
922092,120,62,7.5,2016,8,22,0,1,0,1,0,1,0,0
1274846,135,6,1.0,2017,7,3,0,3,0,1,0,1,0,0
1093446,35,56,5.5,2017,2,6,0,1,0,1,0,1,0,0
1000116,20,12,2.0,2016,12,22,0,1,0,1,0,1,0,0
673142,20,33,5.0,2016,2,10,0,0,0,1,0,1,0,0
701468,70,98,13.0,2016,1,4,0,0,0,1,0,1,0,0
399938,0,45,7.5,2015,1,22,1,0,1,0,0,1,0,0
555952,145,31,3.0,2015,8,6,0,0,0,1,0,1,0,0
341952,25,79,12.5,2014,11,25,1,2,0,1,0,1,0,0
474076,195,18,1.5,2015,4,26,1,0,0,1,0,1,0,0
839536,0,77,6.5,2016,6,21,1,0,1,0,0,1,0,0
787340,0,15,1.0,2016,3,17,1,2,1,0,0,1,0,0
559204,20,15,1.0,2015,9,17,1,1,0,1,0,1,0,0
1197810,50,14,1.0,2017,5,2,0,0,0,1,0,1,0,0
971260,30,12,0.58,2016,12,2,0,1,0,1,0,1,0,0
960326,30,14,1.0,2016,10,12,0,2,0,1,0,1,0,0
144222,30,19,3.0,2014,1,28,0,1,0,1,0,1,0,0
447210,135,42,3.5,2015,5,27,0,1,0,1,0,1,0,0
482208,75,62,4.5,2015,5,6,1,1,0,1,0,1,0,0
998580,140,108,10.0,2017,2,20,0,0,0,1,0,1,0,0
475214,20,19,1.0,2015,8,3,1,0,0,1,0,1,0,0
77532,20,13,1.5,2013,8,17,1,1,0,1,0,1,0,0
846214,95,16,1.0,2016,5,15,1,1,0,1,0,1,0,0
951912,20,9,0.73,2016,9,7,1,0,0,1,0,1,0,0
1132572,0,18,0.57,2017,3,3,1,0,1,0,0,1,0,0
660876,0,12,1.0,2015,11,9,1,1,1,0,0,1,0,0
837798,25,77,6.5,2016,7,6,0,0,0,1,0,1,0,0
834226,95,23,1.5,2016,5,3,1,1,0,1,0,1,0,0
750934,50,16,1.0,2016,2,3,1,1,0,1,0,1,0,0
770622,70,36,3.5,2016,4,29,0,1,0,1,0,1,0,0
1029436,20,9,0.57,2017,2,22,1,1,0,1,0,1,0,0
1165588,90,24,1.5,2017,4,4,0,0,0,1,0,1,0,0
1226182,45,15,2.5,2017,5,27,0,1,0,1,0,1,0,0
978462,100,24,2.0,2016,10,12,1,1,0,1,0,1,0,0
585566,50,141,8.0,2015,8,18,0,1,0,1,0,1,0,0
805882,95,25,0.67,2016,4,6,0,1,0,1,0,1,0,0
413180,30,25,4.0,2015,2,5,1,0,0,1,0,1,0,0
1027480,85,20,1.0,2017,1,10,0,0,0,1,0,1,0,0
951304,20,20,0.63,2016,9,6,0,0,0,1,0,1,0,0
1219814,75,43,1.0,2017,7,3,0,0,0,1,0,1,0,0
518870,195,51,4.5,2015,6,22,1,0,0,1,0,1,0,0
935108,20,21,1.5,2016,8,27,1,0,0,1,0,1,0,0
53549,45,24,2.0,2013,5,13,0,0,0,1,0,1,0,0
907408,20,18,1.0,2016,7,21,0,0,0,1,0,1,0,0
410974,20,29,1.5,2015,2,23,0,0,0,1,0,1,0,0
1035402,55,14,1.0,2017,3,1,0,1,0,1,0,1,0,0
991416,20,35,2.0,2016,10,24,0,0,0,1,0,1,0,0
472592,115,24,2.0,2015,4,27,0,1,0,1,0,1,0,0
140368,20,118,8.0,2014,12,17,0,1,0,1,0,1,0,0
366194,20,16,1.5,2014,12,17,0,0,0,1,0,1,0,0
939882,20,26,3.5,2016,9,6,0,0,0,1,0,1,0,0
631148,50,34,1.5,2015,10,14,0,1,0,1,0,1,0,0
885479,150,82,8.0,2016,6,28,0,0,0,1,0,1,0,0
783438,25,7,0.62,2016,3,8,0,2,0,1,0,1,0,0
49553,45,25,2.0,2013,5,11,0,0,0,1,0,1,0,0
506164,20,166,10.5,2015,5,22,1,1,0,1,0,1,0,0
280194,35,37,3.0,2014,9,17,1,0,0,1,0,1,0,0
711210,20,8,1.5,2016,3,14,0,2,0,1,0,1,0,0
905244,185,11,1.5,2016,8,9,0,0,0,1,0,1,0,0
637066,20,13,2.0,2015,10,12,0,0,0,1,0,1,0,0
785328,20,5,0.68,2017,5,1,0,2,0,1,0,1,0,0
744696,30,24,5.5,2016,3,8,0,1,0,1,0,1,0,0
220604,20,36,3.0,2014,9,19,0,0,0,1,0,1,0,0
699380,20,8,1.0,2016,5,6,0,2,0,1,0,1,0,0
787096,95,26,2.0,2016,3,17,0,2,0,1,0,1,0,0
793000,20,23,2.0,2016,3,20,0,0,0,1,0,1,0,0
803058,25,19,1.0,2016,3,25,0,0,0,1,0,1,0,0
494058,200,35,5.0,2015,5,25,1,0,0,1,0,1,0,0
1027080,100,36,1.0,2016,12,6,0,0,0,1,0,1,0,0
367460,30,57,3.5,2015,2,9,1,0,0,1,0,1,0,0
1151342,55,23,2.5,2017,4,4,0,1,0,1,0,1,0,0
395140,20,6,1.5,2015,1,15,1,0,0,1,0,1,0,0
866796,200,105,12.5,2016,8,8,0,0,0,1,0,1,0,0
857144,95,13,0.63,2016,5,23,0,1,0,1,0,1,0,0
611370,0,18,1.0,2015,9,24,1,1,1,0,0,1,0,0
452092,95,19,1.5,2015,3,22,0,1,0,1,0,1,0,0
286424,20,29,4.5,2014,8,23,1,0,0,1,0,1,0,0
348116,0,45,4.5,2014,11,30,1,0,1,0,0,1,0,0
436568,25,12,0.67,2015,3,23,0,0,0,1,0,1,0,0
956002,20,6,1.5,2016,9,13,0,1,0,1,0,1,0,0
185500,20,7,1.0,2014,4,15,0,1,0,1,0,1,0,0
722176,20,27,1.0,2016,2,8,0,1,0,1,0,1,0,0
197610,40,34,1.5,2014,5,8,0,0,0,1,0,1,0,0
672112,20,13,3.5,2015,11,24,0,1,0,1,0,1,0,0
672086,20,14,3.5,2015,11,24,0,1,0,1,0,1,0,0
185538,20,7,0.57,2014,4,15,0,1,0,1,0,1,0,0
188604,20,8,1.0,2014,4,4,0,1,0,1,0,1,0,0
188584,40,13,2.5,2014,4,4,0,1,0,1,0,1,0,0
181268,20,5,1.0,2014,4,1,0,1,0,1,0,1,0,0
177472,35,21,2.5,2014,4,1,0,1,0,1,0,1,0,0
766320,20,30,9.5,2016,2,25,0,1,0,1,0,1,0,0
181264,20,5,0.62,2014,4,1,0,1,0,1,0,1,0,0
513846,20,44,5.5,2015,8,19,0,1,0,1,0,1,0,0
242176,20,22,2.0,2014,6,17,0,1,0,1,0,1,0,0
255604,20,59,7.0,2014,7,20,0,1,0,1,0,1,0,0
1049380,65,49,4.0,2017,3,22,0,1,0,1,0,1,0,0
1216164,195,87,8.5,2017,5,15,0,2,0,1,0,1,0,0
1024800,30,24,4.5,2017,6,8,0,1,0,1,0,1,0,0
1262470,65,66,6.5,2017,6,21,0,1,0,1,0,1,0,0
1164832,200,11,1.0,2017,5,15,0,1,0,1,0,1,0,0
794036,50,38,8.5,2016,3,22,0,0,0,1,0,1,0,0
1004512,90,14,0.73,2016,12,9,1,0,0,1,0,1,0,0
464184,195,16,2.0,2015,4,7,1,0,0,1,0,1,0,0
1126016,95,26,2.5,2017,3,6,0,0,0,1,0,1,0,0
482924,100,22,2.5,2015,4,26,1,0,0,1,0,1,0,0
738198,50,6,0.63,2016,1,22,1,1,0,1,0,1,0,0
768366,20,45,6.0,2016,4,6,1,0,0,1,0,1,0,0
632136,155,37,2.0,2015,11,11,1,1,0,1,0,1,0,0
663702,20,39,2.5,2015,11,17,1,0,0,1,0,1,0,0
558432,45,18,1.0,2015,8,6,1,2,0,1,0,1,0,0
628786,90,74,7.5,2017,2,6,1,0,0,1,0,1,0,0
133968,45,44,5.0,2014,10,21,1,0,0,1,0,1,0,0
938680,20,8,1.0,2016,11,22,0,1,0,1,0,1,0,0
691641,75,16,1.5,2016,1,18,0,1,0,1,0,1,0,0
801186,40,14,1.5,2016,3,24,0,0,0,1,0,1,0,0
906760,20,62,12.0,2016,7,20,0,0,0,1,0,1,0,0
705444,40,88,7.5,2016,1,6,0,1,0,1,0,1,0,0
601092,40,19,2.5,2015,9,21,0,0,0,1,0,1,0,0
1246518,30,9,1.0,2017,6,12,0,0,0,1,0,1,0,0
1181652,30,18,1.5,2017,4,20,0,0,0,1,0,1,0,0
913768,150,50,4.5,2016,7,25,0,2,0,1,0,1,0,0
648350,20,154,14.5,2015,10,25,0,0,0,1,0,1,0,0
1161864,100,29,1.5,2017,5,31,0,0,0,1,0,1,0,0
374404,20,15,1.0,2014,12,30,0,1,0,1,0,1,0,0
967486,150,158,30.0,2016,12,19,0,0,0,1,0,1,0,0
496302,20,18,2.0,2015,5,8,0,0,0,1,0,1,0,0
1163644,20,11,1.0,2017,3,31,0,2,0,1,0,1,0,0
909970,20,5,0.62,2016,8,17,0,2,0,1,0,1,0,0
297702,50,7,1.0,2014,9,10,0,0,0,1,0,1,0,0
978272,20,8,0.62,2016,11,18,0,1,0,1,0,1,0,0
37821,20,9,1.5,2013,1,24,0,1,0,1,0,1,0,0
514398,50,30,1.0,2015,6,17,0,0,0,1,0,1,0,0
544944,20,17,2.0,2015,8,4,0,1,0,1,0,1,0,0
326338,85,30,2.5,2014,10,24,0,0,0,1,0,1,0,0
600366,20,9,1.0,2016,7,1,0,2,0,1,0,1,0,0
1088924,30,185,6.5,2017,2,3,0,1,0,1,0,1,0,0
574194,20,11,2.0,2015,8,9,0,0,0,1,0,1,0,0
865634,40,37,5.0,2016,8,8,1,1,0,1,0,1,0,0
400130,200,111,17.0,2015,2,25,1,0,0,1,0,1,0,0
563708,200,9,1.5,2015,7,28,1,1,0,1,0,1,0,0
1228900,200,54,3.0,2017,6,13,1,1,0,1,0,1,0,0
178044,200,11,1.5,2014,3,15,1,0,0,1,0,1,0,0
933888,180,13,0.53,2017,1,10,1,1,0,1,0,1,0,0
516394,195,30,4.0,2015,6,3,1,1,0,1,0,1,0,0
1195812,20,11,0.6,2017,5,2,0,1,0,1,0,1,0,0
590622,25,17,2.0,2016,2,5,1,0,0,1,0,1,0,0
249126,20,12,0.7,2014,6,30,1,0,0,1,0,1,0,0
1163768,50,11,1.0,2017,4,1,0,1,0,1,0,1,0,0
1131780,20,16,1.0,2017,3,14,0,0,0,1,0,1,0,0
909486,25,6,0.58,2016,7,20,0,0,0,1,0,1,0,0
368958,20,19,1.5,2014,12,19,0,0,0,1,0,1,0,0
201812,20,26,4.0,2014,4,25,0,0,0,1,0,1,0,0
484896,20,9,1.0,2015,4,28,0,1,0,1,0,1,0,0
553832,20,21,4.0,2015,7,14,0,2,0,1,0,1,0,0
452182,20,17,0.73,2015,4,10,0,1,0,1,0,1,0,0
490392,100,57,5.5,2015,5,1,0,1,0,1,0,1,0,0
1093760,20,21,1.5,2017,5,12,0,1,0,1,0,1,0,0
1115504,95,17,1.5,2017,2,17,0,1,0,1,0,1,0,0
446022,35,24,1.5,2015,8,13,0,1,0,1,0,1,0,0
522784,200,16,2.5,2015,6,8,0,0,0,1,0,1,0,0
311846,25,15,3.5,2014,10,2,0,1,0,1,0,1,0,0
942768,25,11,1.5,2016,8,30,0,1,0,1,0,1,0,0
288850,50,20,4.0,2014,9,1,0,0,0,1,0,1,0,0
1068664,55,10,1.0,2017,5,2,0,0,0,1,0,1,0,0
1136446,30,37,4.0,2017,3,8,0,1,0,1,0,1,0,0
1125728,20,8,0.58,2017,2,26,0,2,0,1,0,1,0,0
1228708,20,19,1.0,2017,6,2,0,0,0,1,0,1,0,0
1095488,70,23,2.5,2017,2,20,0,0,0,1,0,1,0,0
381828,20,13,1.5,2015,1,7,0,1,0,1,0,1,0,0
406054,20,56,5.0,2015,1,29,0,0,0,1,0,1,0,0
585174,40,23,2.5,2015,8,18,0,1,0,1,0,1,0,0
1125814,20,9,1.0,2017,2,26,0,2,0,1,0,1,0,0
1105636,20,9,1.0,2017,2,8,0,1,0,1,0,1,0,0
327310,20,5,0.55,2015,1,12,0,2,0,1,0,1,0,0
1080584,30,43,2.5,2017,1,19,0,3,0,1,0,1,0,0
513212,80,8,1.0,2015,6,22,0,0,0,1,0,1,0,0
1047750,50,8,1.0,2016,12,21,0,0,0,1,0,1,0,0
831640,25,11,1.0,2016,6,20,0,1,0,1,0,1,0,0
570188,20,8,0.68,2015,8,4,0,0,0,1,0,1,0,0
365926,45,9,2.0,2016,2,11,0,2,0,1,0,1,0,0
986832,30,55,4.5,2016,10,19,0,1,0,1,0,1,0,0
1077836,20,10,0.63,2017,1,23,0,1,0,1,0,1,0,0
872816,30,34,3.5,2016,6,23,0,0,0,1,0,1,0,0
518188,20,6,1.0,2015,7,7,0,1,0,1,0,1,0,0
726314,20,8,0.62,2016,1,18,0,2,0,1,0,1,0,0
883828,25,29,2.5,2016,6,27,0,2,0,1,0,1,0,0
826202,180,27,2.5,2016,4,26,1,0,0,1,0,1,0,0
1171720,20,15,1.0,2017,4,13,0,0,0,1,0,1,0,0
117004,75,33,20.0,2013,11,19,1,2,0,1,0,1,0,0
952106,95,23,1.5,2016,10,16,1,0,0,1,0,1,0,0
854746,195,81,5.0,2016,5,24,1,0,0,1,0,1,0,0
834114,175,98,16.5,2016,9,18,0,0,0,1,0,1,0,0
1012262,100,30,2.0,2016,11,23,0,0,0,1,0,1,0,0
1091360,35,11,1.0,2017,2,23,0,0,0,1,0,1,0,0
808542,125,41,4.0,2016,4,1,1,0,0,1,0,1,0,0
1142428,90,150,3.5,2017,4,25,0,1,0,1,0,1,0,0
1015308,195,19,2.5,2016,12,28,0,0,0,1,0,1,0,0
1114164,20,11,1.0,2017,2,20,0,0,0,1,0,1,0,0
635716,135,33,2.5,2015,11,11,0,0,0,1,0,1,0,0
374652,20,66,5.5,2015,1,5,0,0,0,1,0,1,0,0
727510,100,25,2.5,2016,3,29,0,1,0,1,0,1,0,0
579202,20,13,0.7,2015,8,11,0,0,0,1,0,1,0,0
699382,20,9,1.0,2016,5,30,0,2,0,1,0,1,0,0
20150,20,55,3.5,2012,6,26,1,0,0,1,0,1,0,0
895302,30,21,2.5,2016,7,7,0,0,0,1,0,1,0,0
403764,60,20,1.5,2015,1,27,0,0,0,1,0,1,0,0
145178,20,19,1.5,2014,1,17,0,0,0,1,0,1,0,0
1127944,20,7,1.0,2017,5,22,0,2,0,1,0,1,0,0
435626,20,19,2.0,2015,4,5,0,1,0,1,0,1,0,0
1114470,40,63,7.0,2017,2,17,0,1,0,1,0,1,0,0
1143148,50,20,4.5,2017,4,27,0,2,0,1,0,1,0,0
640164,20,5,0.57,2015,10,15,0,0,0,1,0,1,0,0
1141560,25,14,2.0,2017,5,1,0,2,0,1,0,1,0,0
1139792,200,12,0.6,2017,3,17,0,1,0,1,0,1,0,0
1221032,25,8,0.68,2017,5,25,0,1,0,1,0,1,0,0
1075366,35,29,2.5,2017,4,17,0,1,0,1,0,1,0,0
223884,20,14,1.5,2014,6,12,0,0,0,1,0,1,0,0
