course_id,year_p,is_success,level_enc,is_paid_False,is_paid_True,business_subject,graphic_subject,music_subject,webdev_subject
666910,2015,1,1,1,0,1,0,0,0
158830,2014,0,0,0,1,1,0,0,0
577256,2015,0,0,0,1,1,0,0,0
192576,2014,1,0,0,1,1,0,0,0
662450,2015,1,0,1,0,1,0,0,0
312834,2014,0,0,0,1,1,0,0,0
44319,2013,0,3,0,1,1,0,0,0
174800,2014,1,1,0,1,1,0,0,0
1179546,2017,0,0,0,1,1,0,0,0
1239206,2017,0,1,0,1,1,0,0,0
1149564,2017,0,0,0,1,1,0,0,0
79364,2013,0,0,0,1,1,0,0,0
917172,2016,0,0,0,1,1,0,0,0
1276364,2017,0,0,0,1,1,0,0,0
1237912,2017,0,0,0,1,1,0,0,0
531710,2015,0,2,0,1,1,0,0,0
1021760,2017,0,1,0,1,1,0,0,0
193916,2014,0,0,0,1,1,0,0,0
74016,2013,0,0,0,1,1,0,0,0
1073430,2017,0,1,0,1,1,0,0,0
834606,2016,0,0,0,1,1,0,0,0
629060,2015,0,0,0,1,1,0,0,0
698278,2016,0,1,0,1,1,0,0,0
975414,2016,0,0,0,1,1,0,0,0
112296,2013,1,1,0,1,1,0,0,0
536166,2015,0,0,0,1,1,0,0,0
718338,2016,0,1,0,1,1,0,0,0
996612,2016,0,0,0,1,1,0,0,0
941120,2016,0,0,0,1,1,0,0,0
498488,2015,0,0,0,1,1,0,0,0
364566,2014,1,0,0,1,1,0,0,0
600316,2015,1,0,0,1,1,0,0,0
1136912,2017,0,1,0,1,1,0,0,0
239416,2014,0,0,0,1,1,0,0,0
722274,2016,0,0,0,1,1,0,0,0
201942,2014,0,1,0,1,1,0,0,0
355798,2014,0,0,0,1,1,0,0,0
702800,2016,0,1,0,1,1,0,0,0
425126,2015,0,1,0,1,1,0,0,0
1013838,2016,0,2,0,1,1,0,0,0
867682,2016,0,0,1,0,1,0,0,0
239268,2015,0,0,0,1,1,0,0,0
361286,2014,0,0,0,1,1,0,0,0
1036456,2017,0,2,0,1,1,0,0,0
617976,2015,0,0,0,1,1,0,0,0
196620,2014,1,0,1,0,1,0,0,0
667332,2016,0,0,0,1,1,0,0,0
639126,2015,0,0,0,1,1,0,0,0
53211,2013,0,0,0,1,1,0,0,0
212952,2014,0,1,0,1,1,0,0,0
1151398,2017,0,1,0,1,1,0,0,0
1016420,2016,0,1,0,1,1,0,0,0
1178820,2017,0,0,0,1,1,0,0,0
881778,2016,0,1,0,1,1,0,0,0
173462,2014,0,0,0,1,1,0,0,0
648174,2016,0,1,0,1,1,0,0,0
517466,2015,0,2,0,1,1,0,0,0
304422,2014,0,0,0,1,1,0,0,0
177214,2014,0,1,0,1,1,0,0,0
73898,2013,0,0,0,1,1,0,0,0
671548,2016,0,0,0,1,1,0,0,0
504620,2015,0,0,0,1,1,0,0,0
98706,2013,0,0,0,1,1,0,0,0
364428,2014,0,0,0,1,1,0,0,0
560472,2015,0,0,0,1,1,0,0,0
682986,2015,0,2,0,1,1,0,0,0
270844,2014,1,0,1,0,1,0,0,0
507600,2015,0,0,0,1,1,0,0,0
363078,2014,1,2,0,1,1,0,0,0
933394,2017,0,0,0,1,1,0,0,0
1090408,2017,1,0,1,0,1,0,0,0
707688,2016,1,1,0,1,1,0,0,0
544176,2015,1,0,0,1,1,0,0,0
392478,2015,1,0,0,1,1,0,0,0
613422,2015,1,0,0,1,1,0,0,0
316750,2015,1,0,0,1,1,0,0,0
884658,2016,0,0,0,1,1,0,0,0
735550,2016,1,0,0,1,1,0,0,0
770486,2016,1,1,0,1,1,0,0,0
543212,2015,1,0,0,1,1,0,0,0
804298,2016,0,0,0,1,1,0,0,0
707054,2015,0,0,0,1,1,0,0,0
964828,2016,0,0,0,1,1,0,0,0
298522,2014,0,0,0,1,1,0,0,0
1196728,2017,0,1,0,1,1,0,0,0
255170,2014,1,0,0,1,1,0,0,0
40670,2013,1,0,0,1,1,0,0,0
737832,2016,0,0,0,1,1,0,0,0
240256,2014,0,0,0,1,1,0,0,0
931626,2016,0,2,0,1,1,0,0,0
663022,2016,0,0,0,1,1,0,0,0
1196816,2017,0,1,0,1,1,0,0,0
202290,2014,0,0,0,1,1,0,0,0
690546,2015,0,0,0,1,1,0,0,0
560218,2015,0,1,0,1,1,0,0,0
253810,2014,1,0,1,0,1,0,0,0
420926,2015,0,0,0,1,1,0,0,0
382824,2015,0,0,0,1,1,0,0,0
73046,2013,0,1,0,1,1,0,0,0
73860,2013,0,0,0,1,1,0,0,0
191588,2014,1,0,1,0,1,0,0,0
665866,2015,0,0,0,1,1,0,0,0
73068,2013,1,1,1,0,1,0,0,0
252950,2014,0,1,0,1,1,0,0,0
760990,2016,1,0,0,1,1,0,0,0
874312,2016,1,0,0,1,1,0,0,0
373716,2014,1,0,0,1,1,0,0,0
1275790,2017,0,3,0,1,1,0,0,0
836926,2016,1,0,0,1,1,0,0,0
1131122,2017,0,1,0,1,1,0,0,0
595258,2016,1,1,0,1,1,0,0,0
1269590,2017,0,2,0,1,1,0,0,0
611420,2015,1,0,0,1,1,0,0,0
941990,2016,1,1,0,1,1,0,0,0
1119920,2017,0,1,0,1,1,0,0,0
256200,2014,1,0,0,1,1,0,0,0
207166,2014,0,0,0,1,1,0,0,0
390472,2015,1,1,1,0,1,0,0,0
575476,2015,0,0,0,1,1,0,0,0
460652,2015,0,3,0,1,1,0,0,0
157336,2014,0,0,0,1,1,0,0,0
65110,2013,0,0,0,1,1,0,0,0
987682,2017,0,1,1,0,1,0,0,0
835212,2016,0,0,0,1,1,0,0,0
882276,2016,0,0,0,1,1,0,0,0
971110,2016,0,2,0,1,1,0,0,0
414744,2015,0,0,0,1,1,0,0,0
537286,2015,0,1,0,1,1,0,0,0
1123226,2017,0,0,0,1,1,0,0,0
1170626,2017,0,0,0,1,1,0,0,0
1016996,2017,1,1,1,0,1,0,0,0
1046992,2017,1,0,1,0,1,0,0,0
929526,2016,0,2,0,1,1,0,0,0
631276,2015,1,0,0,1,1,0,0,0
86558,2013,1,0,0,1,1,0,0,0
615600,2015,1,0,0,1,1,0,0,0
799434,2016,0,0,0,1,1,0,0,0
1088656,2017,0,0,0,1,1,0,0,0
674354,2015,0,1,0,1,1,0,0,0
1187758,2017,0,0,1,0,1,0,0,0
548764,2015,0,1,0,1,1,0,0,0
410576,2015,0,0,0,1,1,0,0,0
501384,2015,0,0,0,1,1,0,0,0
59725,2013,0,1,0,1,1,0,0,0
47504,2013,1,0,1,0,1,0,0,0
1257502,2017,0,0,0,1,1,0,0,0
304426,2014,0,0,0,1,1,0,0,0
581598,2015,0,0,0,1,1,0,0,0
328842,2014,0,1,0,1,1,0,0,0
541824,2015,0,0,0,1,1,0,0,0
103144,2013,0,0,0,1,1,0,0,0
937150,2016,1,0,1,0,1,0,0,0
1215926,2017,0,0,0,1,1,0,0,0
1035638,2016,0,0,0,1,1,0,0,0
1249146,2017,0,2,0,1,1,0,0,0
1233894,2017,0,2,0,1,1,0,0,0
975910,2016,0,0,0,1,1,0,0,0
1221942,2017,0,1,0,1,1,0,0,0
1169196,2017,0,1,0,1,1,0,0,0
1271182,2017,0,1,0,1,1,0,0,0
1233302,2017,0,1,0,1,1,0,0,0
1231958,2017,0,1,0,1,1,0,0,0
42645,2013,0,3,0,1,1,0,0,0
355622,2015,0,0,0,1,1,0,0,0
514036,2015,0,0,0,1,1,0,0,0
45136,2013,0,3,0,1,1,0,0,0
371574,2014,1,1,0,1,1,0,0,0
915964,2016,0,0,0,1,1,0,0,0
1209556,2017,0,3,0,1,1,0,0,0
412856,2015,1,2,0,1,1,0,0,0
42651,2013,0,3,0,1,1,0,0,0
294914,2015,0,0,0,1,1,0,0,0
219306,2014,0,0,0,1,1,0,0,0
652768,2015,0,1,0,1,1,0,0,0
42197,2013,0,2,0,1,1,0,0,0
936298,2016,0,0,0,1,1,0,0,0
885443,2016,0,0,0,1,1,0,0,0
585208,2015,1,1,0,1,1,0,0,0
386922,2015,0,0,0,1,1,0,0,0
1023650,2016,0,2,0,1,1,0,0,0
676764,2015,0,0,0,1,1,0,0,0
696342,2017,0,0,0,1,1,0,0,0
41145,2013,0,1,0,1,1,0,0,0
145220,2014,0,0,0,1,1,0,0,0
868686,2016,0,1,0,1,1,0,0,0
745110,2016,0,1,0,1,1,0,0,0
745832,2017,0,0,0,1,1,0,0,0
43778,2013,0,0,0,1,1,0,0,0
19653,2012,0,1,0,1,1,0,0,0
1013190,2016,0,2,0,1,1,0,0,0
824034,2016,0,0,0,1,1,0,0,0
370440,2014,0,1,0,1,1,0,0,0
312860,2014,1,0,1,0,1,0,0,0
168358,2014,0,0,0,1,1,0,0,0
721746,2016,0,0,0,1,1,0,0,0
885342,2016,0,1,1,0,1,0,0,0
811416,2016,0,0,0,1,1,0,0,0
35131,2013,0,1,0,1,1,0,0,0
570844,2015,1,0,0,1,1,0,0,0
189996,2014,1,1,1,0,1,0,0,0
716828,2016,1,0,1,0,1,0,0,0
702138,2016,0,0,0,1,1,0,0,0
130298,2014,0,1,0,1,1,0,0,0
709536,2016,1,2,1,0,1,0,0,0
706942,2016,1,1,1,0,1,0,0,0
297762,2014,0,0,0,1,1,0,0,0
614472,2015,1,0,1,0,1,0,0,0
463834,2015,1,0,0,1,1,0,0,0
934614,2016,1,1,1,0,1,0,0,0
430968,2015,1,1,0,1,1,0,0,0
305368,2014,1,1,0,1,1,0,0,0
179446,2014,0,0,0,1,1,0,0,0
443502,2015,0,0,0,1,1,0,0,0
414246,2015,1,1,1,0,1,0,0,0
571506,2016,0,0,0,1,1,0,0,0
1101382,2017,0,0,0,1,1,0,0,0
638966,2016,0,0,0,1,1,0,0,0
757508,2016,0,1,0,1,1,0,0,0
180384,2014,0,0,0,1,1,0,0,0
812798,2016,0,1,0,1,1,0,0,0
364206,2014,0,0,0,1,1,0,0,0
742142,2016,0,2,0,1,1,0,0,0
895030,2016,0,0,0,1,1,0,0,0
516168,2015,0,2,0,1,1,0,0,0
612528,2015,0,0,0,1,1,0,0,0
597084,2015,0,2,0,1,1,0,0,0
544556,2015,0,0,0,1,1,0,0,0
953490,2016,0,0,0,1,1,0,0,0
221872,2014,0,3,0,1,1,0,0,0
662318,2015,0,1,0,1,1,0,0,0
73044,2013,0,1,0,1,1,0,0,0
714188,2016,0,0,0,1,1,0,0,0
548044,2015,0,0,0,1,1,0,0,0
498360,2015,0,0,0,1,1,0,0,0
425338,2015,0,1,0,1,1,0,0,0
164102,2014,0,1,0,1,1,0,0,0
902888,2016,0,0,0,1,1,0,0,0
245822,2014,1,0,1,0,1,0,0,0
729128,2016,0,0,0,1,1,0,0,0
773650,2016,1,1,1,0,1,0,0,0
466632,2015,0,0,0,1,1,0,0,0
466774,2015,0,1,0,1,1,0,0,0
442114,2015,0,1,0,1,1,0,0,0
781954,2016,0,0,0,1,1,0,0,0
902150,2016,0,0,0,1,1,0,0,0
1169188,2017,0,0,0,1,1,0,0,0
1201912,2017,0,2,0,1,1,0,0,0
167316,2014,0,0,0,1,1,0,0,0
1028656,2016,0,1,1,0,1,0,0,0
645890,2015,0,0,0,1,1,0,0,0
559328,2015,0,0,0,1,1,0,0,0
1225194,2017,0,0,1,0,1,0,0,0
734280,2016,0,1,0,1,1,0,0,0
1164568,2017,0,0,0,1,1,0,0,0
43291,2015,0,2,0,1,1,0,0,0
1034560,2016,0,0,0,1,1,0,0,0
871682,2016,0,0,0,1,1,0,0,0
1057040,2017,0,1,0,1,1,0,0,0
1032648,2016,0,2,0,1,1,0,0,0
1087466,2017,0,1,0,1,1,0,0,0
1058852,2017,0,2,0,1,1,0,0,0
1083744,2017,0,0,0,1,1,0,0,0
1271430,2017,0,0,0,1,1,0,0,0
715476,2016,0,0,0,1,1,0,0,0
1219820,2017,0,0,0,1,1,0,0,0
1136038,2017,0,1,0,1,1,0,0,0
1232282,2017,0,1,0,1,1,0,0,0
41961,2013,0,1,0,1,1,0,0,0
42040,2013,0,2,0,1,1,0,0,0
1039442,2017,0,0,0,1,1,0,0,0
615602,2015,1,0,0,1,1,0,0,0
235112,2014,0,2,0,1,1,0,0,0
551910,2015,0,0,0,1,1,0,0,0
1051430,2016,0,2,0,1,1,0,0,0
828596,2016,0,2,0,1,1,0,0,0
258894,2014,0,1,0,1,1,0,0,0
138560,2014,0,0,0,1,1,0,0,0
689868,2015,0,0,0,1,1,0,0,0
1020244,2016,0,0,1,0,1,0,0,0
858764,2016,0,0,0,1,1,0,0,0
941310,2016,0,1,0,1,1,0,0,0
1214144,2017,0,1,1,0,1,0,0,0
492344,2015,0,0,0,1,1,0,0,0
815672,2016,0,1,0,1,1,0,0,0
376712,2015,0,1,0,1,1,0,0,0
869716,2016,0,2,0,1,1,0,0,0
754156,2016,0,1,0,1,1,0,0,0
709816,2016,0,0,0,1,1,0,0,0
680046,2015,0,0,0,1,1,0,0,0
1138162,2017,0,0,0,1,1,0,0,0
829182,2016,0,1,0,1,1,0,0,0
1163242,2017,0,1,0,1,1,0,0,0
46933,2013,0,1,0,1,1,0,0,0
954842,2017,0,1,0,1,1,0,0,0
868112,2016,0,1,0,1,1,0,0,0
1056242,2017,0,2,0,1,1,0,0,0
113712,2013,0,0,0,1,1,0,0,0
146454,2014,0,2,0,1,1,0,0,0
56926,2013,0,0,0,1,1,0,0,0
589778,2015,0,1,0,1,1,0,0,0
1113702,2017,0,0,0,1,1,0,0,0
1072220,2017,0,0,0,1,1,0,0,0
101038,2015,0,1,0,1,1,0,0,0
417088,2015,0,0,0,1,1,0,0,0
258954,2014,0,0,0,1,1,0,0,0
298044,2014,0,1,0,1,1,0,0,0
593962,2015,0,0,0,1,1,0,0,0
941520,2016,0,0,0,1,1,0,0,0
64173,2013,0,0,0,1,1,0,0,0
371828,2015,0,2,0,1,1,0,0,0
974954,2016,0,1,0,1,1,0,0,0
818572,2016,0,2,0,1,1,0,0,0
115752,2013,0,1,0,1,1,0,0,0
731150,2016,0,0,0,1,1,0,0,0
627772,2015,1,0,1,0,1,0,0,0
850726,2016,0,0,0,1,1,0,0,0
136244,2013,0,0,0,1,1,0,0,0
485889,2015,0,0,0,1,1,0,0,0
507778,2015,0,0,0,1,1,0,0,0
422918,2015,0,1,0,1,1,0,0,0
362530,2014,0,0,0,1,1,0,0,0
579642,2015,0,0,0,1,1,0,0,0
1022796,2017,0,0,0,1,1,0,0,0
793084,2017,1,1,1,0,1,0,0,0
881062,2016,0,1,0,1,1,0,0,0
838260,2016,0,0,0,1,1,0,0,0
380542,2015,0,0,0,1,1,0,0,0
772480,2016,0,1,0,1,1,0,0,0
576906,2015,0,1,0,1,1,0,0,0
410196,2015,0,0,0,1,1,0,0,0
581662,2015,0,0,0,1,1,0,0,0
1088102,2017,0,0,0,1,1,0,0,0
788756,2016,0,0,0,1,1,0,0,0
380206,2015,0,0,0,1,1,0,0,0
160322,2014,0,1,0,1,1,0,0,0
610812,2015,0,0,0,1,1,0,0,0
288256,2014,0,0,0,1,1,0,0,0
662996,2015,1,0,1,0,1,0,0,0
101234,2013,0,0,0,1,1,0,0,0
1113442,2017,0,1,0,1,1,0,0,0
746366,2016,0,1,0,1,1,0,0,0
186556,2014,0,0,0,1,1,0,0,0
179500,2014,0,0,0,1,1,0,0,0
304000,2014,0,0,0,1,1,0,0,0
334838,2014,0,1,0,1,1,0,0,0
302456,2015,0,0,0,1,1,0,0,0
537748,2015,0,0,0,1,1,0,0,0
378464,2014,0,0,0,1,1,0,0,0
532216,2015,0,0,0,1,1,0,0,0
41973,2013,1,1,1,0,1,0,0,0
138004,2013,0,1,0,1,1,0,0,0
94532,2014,0,1,0,1,1,0,0,0
467238,2015,0,3,0,1,1,0,0,0
850294,2016,0,2,0,1,1,0,0,0
1110256,2017,0,0,0,1,1,0,0,0
439210,2015,0,1,0,1,1,0,0,0
597164,2015,0,0,0,1,1,0,0,0
773502,2017,0,1,0,1,1,0,0,0
262818,2014,0,2,0,1,1,0,0,0
255046,2014,0,1,0,1,1,0,0,0
295909,2014,0,0,0,1,1,0,0,0
1153876,2017,0,1,0,1,1,0,0,0
83736,2013,0,1,0,1,1,0,0,0
75182,2013,0,0,0,1,1,0,0,0
236070,2016,0,0,0,1,1,0,0,0
788796,2016,0,0,0,1,1,0,0,0
508796,2015,0,0,0,1,1,0,0,0
739910,2016,0,2,0,1,1,0,0,0
725872,2016,0,0,0,1,1,0,0,0
894336,2016,0,2,0,1,1,0,0,0
334820,2014,0,1,0,1,1,0,0,0
619786,2016,0,0,0,1,1,0,0,0
179820,2014,0,0,0,1,1,0,0,0
322332,2015,0,1,0,1,1,0,0,0
597424,2016,0,0,0,1,1,0,0,0
1089610,2017,0,0,0,1,1,0,0,0
166842,2014,0,0,0,1,1,0,0,0
408232,2015,0,0,0,1,1,0,0,0
249376,2014,1,0,1,0,1,0,0,0
231256,2014,0,1,0,1,1,0,0,0
479496,2015,0,1,0,1,1,0,0,0
944534,2016,0,2,0,1,1,0,0,0
1153854,2017,0,1,0,1,1,0,0,0
74028,2013,0,0,0,1,1,0,0,0
73962,2013,0,0,0,1,1,0,0,0
1156530,2017,0,2,0,1,1,0,0,0
1097288,2017,0,2,0,1,1,0,0,0
614668,2015,0,1,0,1,1,0,0,0
1082352,2017,0,1,0,1,1,0,0,0
625670,2015,0,2,0,1,1,0,0,0
35409,2013,0,2,0,1,1,0,0,0
250902,2014,0,1,0,1,1,0,0,0
1010988,2017,0,1,0,1,1,0,0,0
855816,2016,0,1,0,1,1,0,0,0
813360,2016,0,0,0,1,1,0,0,0
813516,2016,0,0,0,1,1,0,0,0
302484,2016,0,0,0,1,1,0,0,0
861764,2016,0,2,0,1,1,0,0,0
765238,2016,0,0,0,1,1,0,0,0
542950,2015,0,1,0,1,1,0,0,0
307080,2014,0,1,0,1,1,0,0,0
469848,2015,0,1,0,1,1,0,0,0
581498,2015,0,0,0,1,1,0,0,0
849896,2016,0,1,0,1,1,0,0,0
1174084,2017,0,2,0,1,1,0,0,0
801702,2016,0,0,0,1,1,0,0,0
786984,2016,0,0,0,1,1,0,0,0
255592,2014,1,2,1,0,1,0,0,0
514844,2015,0,1,0,1,1,0,0,0
998706,2016,0,1,1,0,1,0,0,0
644020,2015,0,0,0,1,1,0,0,0
1250742,2017,0,1,0,1,1,0,0,0
54246,2013,0,2,0,1,1,0,0,0
805630,2016,0,1,0,1,1,0,0,0
315716,2014,0,0,0,1,1,0,0,0
1124276,2017,0,0,0,1,1,0,0,0
1227792,2017,0,0,0,1,1,0,0,0
769340,2016,0,0,0,1,1,0,0,0
737182,2016,0,0,0,1,1,0,0,0
960786,2016,0,0,0,1,1,0,0,0
657050,2015,0,0,0,1,1,0,0,0
1196700,2017,0,1,0,1,1,0,0,0
1137310,2017,0,1,0,1,1,0,0,0
632368,2015,1,1,0,1,1,0,0,0
571730,2015,1,1,0,1,1,0,0,0
720994,2016,0,0,0,1,1,0,0,0
1080466,2017,0,0,0,1,1,0,0,0
907416,2016,0,0,0,1,1,0,0,0
1062144,2017,0,1,0,1,1,0,0,0
1097486,2017,0,1,0,1,1,0,0,0
396890,2015,1,1,0,1,1,0,0,0
945194,2016,0,1,0,1,1,0,0,0
598846,2015,0,1,0,1,1,0,0,0
950750,2016,0,3,0,1,1,0,0,0
740764,2016,0,1,0,1,1,0,0,0
739972,2016,0,0,0,1,1,0,0,0
464002,2015,0,3,0,1,1,0,0,0
343818,2014,0,1,0,1,1,0,0,0
434100,2015,0,0,0,1,1,0,0,0
158140,2014,0,0,0,1,1,0,0,0
1141708,2017,0,1,0,1,1,0,0,0
1240408,2017,0,1,0,1,1,0,0,0
557208,2015,0,1,0,1,1,0,0,0
1178150,2017,0,0,0,1,1,0,0,0
93850,2013,0,0,0,1,1,0,0,0
429080,2017,0,2,0,1,1,0,0,0
914164,2016,0,1,0,1,1,0,0,0
876898,2016,0,0,0,1,1,0,0,0
877968,2016,0,0,0,1,1,0,0,0
1230950,2017,0,2,0,1,1,0,0,0
953432,2016,0,1,0,1,1,0,0,0
872204,2016,0,0,0,1,1,0,0,0
1027678,2017,0,2,0,1,1,0,0,0
304420,2014,0,0,0,1,1,0,0,0
1078254,2017,0,0,0,1,1,0,0,0
1193288,2017,0,0,0,1,1,0,0,0
1106148,2017,0,2,0,1,1,0,0,0
1029322,2017,0,0,0,1,1,0,0,0
676650,2015,0,1,0,1,1,0,0,0
129274,2013,0,0,0,1,1,0,0,0
634932,2015,0,1,0,1,1,0,0,0
116924,2014,0,1,0,1,1,0,0,0
1174086,2017,0,0,0,1,1,0,0,0
369726,2016,1,1,1,0,1,0,0,0
427040,2015,0,0,0,1,1,0,0,0
1132162,2017,0,1,0,1,1,0,0,0
1206414,2017,0,1,0,1,1,0,0,0
997128,2016,0,0,0,1,1,0,0,0
826168,2016,0,0,1,0,1,0,0,0
1039930,2016,0,0,0,1,1,0,0,0
1232390,2017,0,1,0,1,1,0,0,0
1232312,2017,0,2,0,1,1,0,0,0
1251654,2017,0,1,0,1,1,0,0,0
712994,2016,0,0,1,0,1,0,0,0
1024862,2017,0,0,1,0,1,0,0,0
123242,2014,0,1,1,0,1,0,0,0
788720,2016,0,0,1,0,1,0,0,0
196164,2014,0,0,1,0,1,0,0,0
1268616,2017,0,0,1,0,1,0,0,0
1100746,2017,1,2,0,1,1,0,0,0
1005312,2017,1,1,0,1,1,0,0,0
624016,2015,0,2,0,1,1,0,0,0
323916,2017,0,0,0,1,1,0,0,0
743568,2016,0,1,0,1,1,0,0,0
479688,2015,1,0,0,1,1,0,0,0
1189592,2017,0,0,0,1,1,0,0,0
578534,2015,0,0,0,1,1,0,0,0
791574,2017,1,0,1,0,1,0,0,0
379196,2015,0,1,0,1,1,0,0,0
331968,2014,0,2,0,1,1,0,0,0
576636,2015,0,0,0,1,1,0,0,0
724596,2016,0,0,0,1,1,0,0,0
822808,2016,0,1,0,1,1,0,0,0
932274,2016,0,0,0,1,1,0,0,0
32908,2013,0,0,0,1,1,0,0,0
883394,2016,0,0,0,1,1,0,0,0
20185,2012,1,0,0,1,1,0,0,0
188418,2014,0,0,0,1,1,0,0,0
975982,2016,0,0,0,1,1,0,0,0
674352,2016,0,3,0,1,1,0,0,0
936884,2016,1,0,1,0,1,0,0,0
707644,2016,0,1,0,1,1,0,0,0
700140,2015,0,0,0,1,1,0,0,0
546656,2016,0,0,0,1,1,0,0,0
1041926,2017,0,0,0,1,1,0,0,0
1253868,2017,0,0,0,1,1,0,0,0
645634,2015,0,0,0,1,1,0,0,0
528104,2015,0,0,0,1,1,0,0,0
1053462,2016,0,0,0,1,1,0,0,0
148028,2014,0,0,0,1,1,0,0,0
179824,2014,0,0,0,1,1,0,0,0
777276,2016,0,1,0,1,1,0,0,0
174790,2014,0,2,0,1,1,0,0,0
247940,2014,0,0,0,1,1,0,0,0
42146,2014,0,2,0,1,1,0,0,0
408894,2015,0,0,0,1,1,0,0,0
176136,2014,0,0,0,1,1,0,0,0
929146,2016,0,1,0,1,1,0,0,0
260066,2014,0,1,0,1,1,0,0,0
682514,2016,0,3,0,1,1,0,0,0
66383,2013,0,1,0,1,1,0,0,0
390198,2015,0,0,0,1,1,0,0,0
679238,2015,0,0,0,1,1,0,0,0
476622,2015,0,1,0,1,1,0,0,0
764010,2016,0,0,0,1,1,0,0,0
178776,2014,0,0,0,1,1,0,0,0
562668,2015,0,0,0,1,1,0,0,0
521952,2016,0,0,0,1,1,0,0,0
692268,2016,0,1,0,1,1,0,0,0
258174,2014,0,0,0,1,1,0,0,0
54677,2013,0,0,0,1,1,0,0,0
619716,2015,0,1,0,1,1,0,0,0
986272,2016,0,0,0,1,1,0,0,0
466558,2015,0,1,0,1,1,0,0,0
65113,2013,0,0,0,1,1,0,0,0
685190,2015,0,0,0,1,1,0,0,0
179978,2014,0,1,0,1,1,0,0,0
248338,2014,0,1,0,1,1,0,0,0
455120,2015,0,0,0,1,1,0,0,0
273448,2014,0,0,0,1,1,0,0,0
803028,2016,1,0,1,0,1,0,0,0
985104,2016,0,1,0,1,1,0,0,0
396888,2015,0,1,0,1,1,0,0,0
1001010,2016,0,2,0,1,1,0,0,0
950748,2016,0,2,0,1,1,0,0,0
1250694,2017,0,1,0,1,1,0,0,0
932454,2016,0,0,0,1,1,0,0,0
400464,2015,1,1,0,1,1,0,0,0
1021104,2017,0,0,0,1,1,0,0,0
1193056,2017,0,1,0,1,1,0,0,0
986024,2016,0,1,0,1,1,0,0,0
352782,2014,0,0,0,1,1,0,0,0
749468,2016,0,1,0,1,1,0,0,0
915206,2016,1,1,1,0,1,0,0,0
615206,2015,0,0,0,1,1,0,0,0
368916,2014,0,2,0,1,1,0,0,0
787508,2016,0,1,0,1,1,0,0,0
249934,2014,0,1,0,1,1,0,0,0
323828,2014,0,2,0,1,1,0,0,0
1223000,2017,0,1,0,1,1,0,0,0
772950,2016,0,0,0,1,1,0,0,0
900472,2016,0,0,0,1,1,0,0,0
796486,2016,0,1,0,1,1,0,0,0
871358,2016,0,0,0,1,1,0,0,0
931588,2016,0,2,0,1,1,0,0,0
880202,2016,1,1,0,1,0,1,0,0
1197206,2017,0,0,0,1,0,1,0,0
1117796,2017,1,0,0,1,0,1,0,0
1219520,2017,0,0,0,1,0,1,0,0
595876,2015,1,0,0,1,0,1,0,0
1216132,2017,0,0,0,1,0,1,0,0
1145736,2017,1,1,0,1,0,1,0,0
28556,2012,1,0,0,1,0,1,0,0
317278,2014,1,2,0,1,0,1,0,0
573064,2015,1,0,0,1,0,1,0,0
1120554,2017,1,0,0,1,0,1,0,0
1151326,2017,1,2,0,1,0,1,0,0
590794,2015,0,0,1,0,0,1,0,0
1181578,2017,0,0,1,0,0,1,0,0
1261122,2017,0,1,1,0,0,1,0,0
749542,2016,1,1,0,1,0,1,0,0
874012,2017,1,1,0,1,0,1,0,0
1046722,2017,1,1,0,1,0,1,0,0
820194,2016,1,0,0,1,0,1,0,0
62721,2013,1,0,0,1,0,1,0,0
371074,2015,1,0,0,1,0,1,0,0
20461,2012,1,0,0,1,0,1,0,0
416548,2015,1,0,0,1,0,1,0,0
1047436,2017,0,1,0,1,0,1,0,0
396204,2015,1,1,0,1,0,1,0,0
897238,2016,1,0,0,1,0,1,0,0
1067516,2017,1,0,0,1,0,1,0,0
1008100,2016,0,1,0,1,0,1,0,0
832870,2016,0,1,0,1,0,1,0,0
642656,2015,0,1,0,1,0,1,0,0
428220,2015,0,0,0,1,0,1,0,0
1184664,2017,0,1,0,1,0,1,0,0
65596,2013,0,0,0,1,0,1,0,0
1018358,2016,0,2,0,1,0,1,0,0
16714,2012,0,0,0,1,0,1,0,0
657764,2016,0,1,0,1,0,1,0,0
231970,2016,0,0,0,1,0,1,0,0
981684,2016,0,3,0,1,0,1,0,0
669174,2015,0,1,0,1,0,1,0,0
185526,2014,0,1,0,1,0,1,0,0
1185898,2017,0,1,0,1,0,1,0,0
1177156,2017,0,1,0,1,0,1,0,0
177614,2014,0,1,0,1,0,1,0,0
1128984,2017,0,1,0,1,0,1,0,0
185528,2014,0,1,0,1,0,1,0,0
872262,2016,0,1,0,1,0,1,0,0
1137738,2017,0,1,0,1,0,1,0,0
1185535,2017,0,1,1,0,0,1,0,0
896742,2016,0,1,1,0,0,1,0,0
609642,2015,0,1,1,0,0,1,0,0
723818,2016,0,1,1,0,0,1,0,0
1085646,2017,1,0,0,1,0,1,0,0
1062048,2017,1,0,0,1,0,1,0,0
1160004,2017,0,0,0,1,0,1,0,0
1087244,2017,1,1,0,1,0,1,0,0
1169062,2017,1,1,0,1,0,1,0,0
520468,2015,1,0,0,1,0,1,0,0
693812,2015,1,2,0,1,0,1,0,0
1196852,2017,1,1,0,1,0,1,0,0
1149656,2017,1,2,0,1,0,1,0,0
385462,2015,1,0,0,1,0,1,0,0
1094930,2017,1,1,0,1,0,1,0,0
